user_id,signup_month,plan,channel,activity_month
891,2024-01,pro,organic,2024-07
891,2024-01,pro,organic,2024-08
891,2024-01,pro,organic,2024-09
891,2024-01,pro,organic,2024-10
891,2024-01,pro,organic,2024-11
891,2024-01,pro,organic,2024-12
891,2024-01,pro,organic,2025-01
891,2024-01,pro,organic,2025-02
891,2024-01,pro,organic,2025-03
892,2024-07,free,organic,2024-07
892,2024-07,free,organic,2024-08
892,2024-07,free,organic,2024-09
892,2024-07,free,organic,2024-10
892,2024-07,free,organic,2024-11
892,2024-07,free,organic,2024-12
892,2024-07,free,organic,2025-01
892,2024-07,free,organic,2025-02
892,2024-07,free,organic,2025-03
893,2024-05,starter,paid_search,2024-05
893,2024-05,starter,paid_search,2024-06
894,2024-09,starter,organic,2024-09
894,2024-09,starter,organic,2024-10
894,2024-09,starter,organic,2024-11
894,2024-09,starter,organic,2024-12
894,2024-09,starter,organic,2025-01
894,2024-09,starter,organic,2025-02
895,2024-07,free,organic,2024-07
895,2024-07,free,organic,2024-08
896,2024-06,pro,content,2024-06
896,2024-06,pro,content,2024-07
896,2024-06,pro,content,2024-08
896,2024-06,pro,content,2024-09
896,2024-06,pro,content,2024-10
896,2024-06,pro,content,2024-11
896,2024-06,pro,content,2024-12
896,2024-06,pro,content,2025-01
896,2024-06,pro,content,2025-02
896,2024-06,pro,content,2025-03
897,2024-05,free,content,2024-05
897,2024-05,free,content,2024-06
897,2024-05,free,content,2024-07
897,2024-05,free,content,2024-08
897,2024-05,free,content,2024-09
898,2024-01,enterprise,organic,2024-01
898,2024-01,enterprise,organic,2024-02
898,2024-01,enterprise,organic,2024-03
898,2024-01,enterprise,organic,2024-04
898,2024-01,enterprise,organic,2024-05
898,2024-01,enterprise,organic,2024-06
898,2024-01,enterprise,organic,2024-07
898,2024-01,enterprise,organic,2024-08
898,2024-01,enterprise,organic,2024-09
898,2024-01,enterprise,organic,2024-10
898,2024-01,enterprise,organic,2024-11
898,2024-01,enterprise,organic,2024-12
898,2024-01,enterprise,organic,2025-01
898,2024-01,enterprise,organic,2025-02
898,2024-01,enterprise,organic,2025-03
899,2024-01,starter,organic,2024-01
899,2024-01,starter,organic,2024-02
899,2024-01,starter,organic,2024-03
899,2024-01,starter,organic,2024-04
899,2024-01,starter,organic,2024-05
899,2024-01,starter,organic,2024-06
899,2024-01,starter,organic,2024-07
899,2024-01,starter,organic,2024-08
899,2024-01,starter,organic,2024-09
899,2024-01,starter,organic,2024-10
900,2024-06,free,paid_search,2024-06
900,2024-06,free,paid_search,2024-07
900,2024-06,free,paid_search,2024-08
901,2024-01,starter,referral,2024-01
901,2024-01,starter,referral,2024-02
901,2024-01,starter,referral,2024-03
901,2024-01,starter,referral,2024-04
901,2024-01,starter,referral,2024-05
901,2024-01,starter,referral,2024-06
901,2024-01,starter,referral,2024-07
901,2024-01,starter,referral,2024-08
901,2024-01,starter,referral,2024-09
901,2024-01,starter,referral,2024-10
901,2024-01,starter,referral,2024-11
901,2024-01,starter,referral,2024-12
901,2024-01,starter,referral,2025-01
902,2024-01,free,referral,2024-01
902,2024-01,free,referral,2024-02
902,2024-01,free,referral,2024-03
903,2024-02,starter,organic,2024-02
903,2024-02,starter,organic,2024-03
903,2024-02,starter,organic,2024-04
903,2024-02,starter,organic,2024-05
903,2024-02,starter,organic,2024-06
903,2024-02,starter,organic,2024-07
904,2024-08,starter,organic,2024-08
904,2024-08,starter,organic,2024-09
904,2024-08,starter,organic,2024-10
904,2024-08,starter,organic,2024-11
904,2024-08,starter,organic,2024-12
904,2024-08,starter,organic,2025-01
905,2024-05,starter,paid_search,2024-05
905,2024-05,starter,paid_search,2024-06
906,2024-07,pro,content,2024-07
906,2024-07,pro,content,2024-08
906,2024-07,pro,content,2024-09
906,2024-07,pro,content,2024-10
906,2024-07,pro,content,2024-11
906,2024-07,pro,content,2024-12
906,2024-07,pro,content,2025-01
906,2024-07,pro,content,2025-02
906,2024-07,pro,content,2025-03
907,2024-04,free,content,2024-04
908,2024-02,free,organic,2024-02
909,2024-04,free,paid_search,2024-04
909,2024-04,free,paid_search,2024-05
910,2024-01,free,organic,2024-01
910,2024-01,free,organic,2024-02
911,2024-07,free,referral,2024-07
911,2024-07,free,referral,2024-08
911,2024-07,free,referral,2024-09
911,2024-07,free,referral,2024-10
911,2024-07,free,referral,2024-11
911,2024-07,free,referral,2024-12
911,2024-07,free,referral,2025-01
912,2024-02,free,content,2024-02
912,2024-02,free,content,2024-03
912,2024-02,free,content,2024-04
912,2024-02,free,content,2024-05
912,2024-02,free,content,2024-06
912,2024-02,free,content,2024-07
912,2024-02,free,content,2024-08
913,2024-04,free,paid_search,2024-04
913,2024-04,free,paid_search,2024-05
914,2024-09,free,organic,2024-09
914,2024-09,free,organic,2024-10
914,2024-09,free,organic,2024-11
914,2024-09,free,organic,2024-12
914,2024-09,free,organic,2025-01
915,2024-06,pro,paid_search,2024-06
915,2024-06,pro,paid_search,2024-07
915,2024-06,pro,paid_search,2024-08
915,2024-06,pro,paid_search,2024-09
915,2024-06,pro,paid_search,2024-10
916,2024-05,free,paid_search,2024-05
917,2024-05,pro,referral,2024-05
918,2024-08,free,organic,2024-08
919,2024-03,free,content,2024-03
920,2024-06,free,organic,2024-06
921,2024-08,free,organic,2024-08
921,2024-08,free,organic,2024-09
921,2024-08,free,organic,2024-10
921,2024-08,free,organic,2024-11
921,2024-08,free,organic,2024-12
921,2024-08,free,organic,2025-01
921,2024-08,free,organic,2025-02
921,2024-08,free,organic,2025-03
922,2024-06,free,organic,2024-06
922,2024-06,free,organic,2024-07
922,2024-06,free,organic,2024-08
922,2024-06,free,organic,2024-09
922,2024-06,free,organic,2024-10
922,2024-06,free,organic,2024-11
923,2024-05,free,organic,2024-05
924,2024-02,free,organic,2024-02
924,2024-02,free,organic,2024-03
924,2024-02,free,organic,2024-04
924,2024-02,free,organic,2024-05
924,2024-02,free,organic,2024-06
924,2024-02,free,organic,2024-07
925,2024-03,free,referral,2024-03
925,2024-03,free,referral,2024-04
925,2024-03,free,referral,2024-05
925,2024-03,free,referral,2024-06
925,2024-03,free,referral,2024-07
925,2024-03,free,referral,2024-08
925,2024-03,free,referral,2024-09
926,2024-09,free,organic,2024-09
926,2024-09,free,organic,2024-10
926,2024-09,free,organic,2024-11
927,2024-05,free,organic,2024-05
927,2024-05,free,organic,2024-06
928,2024-03,pro,organic,2024-03
928,2024-03,pro,organic,2024-04
928,2024-03,pro,organic,2024-05
928,2024-03,pro,organic,2024-06
929,2024-04,free,organic,2024-04
929,2024-04,free,organic,2024-05
929,2024-04,free,organic,2024-06
930,2024-06,enterprise,content,2024-06
930,2024-06,enterprise,content,2024-07
930,2024-06,enterprise,content,2024-08
930,2024-06,enterprise,content,2024-09
930,2024-06,enterprise,content,2024-10
930,2024-06,enterprise,content,2024-11
930,2024-06,enterprise,content,2024-12
930,2024-06,enterprise,content,2025-01
931,2024-05,starter,content,2024-05
932,2024-07,enterprise,organic,2024-07
932,2024-07,enterprise,organic,2024-08
932,2024-07,enterprise,organic,2024-09
932,2024-07,enterprise,organic,2024-10
932,2024-07,enterprise,organic,2024-11
932,2024-07,enterprise,organic,2024-12
932,2024-07,enterprise,organic,2025-01
932,2024-07,enterprise,organic,2025-02
932,2024-07,enterprise,organic,2025-03
933,2024-03,pro,referral,2024-03
933,2024-03,pro,referral,2024-04
933,2024-03,pro,referral,2024-05
933,2024-03,pro,referral,2024-06
933,2024-03,pro,referral,2024-07
934,2024-06,free,referral,2024-06
934,2024-06,free,referral,2024-07
934,2024-06,free,referral,2024-08
934,2024-06,free,referral,2024-09
934,2024-06,free,referral,2024-10
934,2024-06,free,referral,2024-11
935,2024-04,free,content,2024-04
935,2024-04,free,content,2024-05
935,2024-04,free,content,2024-06
935,2024-04,free,content,2024-07
936,2024-09,free,organic,2024-09
937,2024-02,starter,organic,2024-02
938,2024-02,free,paid_search,2024-02
938,2024-02,free,paid_search,2024-03
939,2024-05,free,content,2024-05
939,2024-05,free,content,2024-06
939,2024-05,free,content,2024-07
940,2024-05,pro,referral,2024-05
940,2024-05,pro,referral,2024-06
941,2024-07,free,paid_search,2024-07
941,2024-07,free,paid_search,2024-08
941,2024-07,free,paid_search,2024-09
941,2024-07,free,paid_search,2024-10
942,2024-04,free,organic,2024-04
942,2024-04,free,organic,2024-05
943,2024-09,starter,referral,2024-09
943,2024-09,starter,referral,2024-10
943,2024-09,starter,referral,2024-11
943,2024-09,starter,referral,2024-12
943,2024-09,starter,referral,2025-01
943,2024-09,starter,referral,2025-02
943,2024-09,starter,referral,2025-03
944,2024-05,free,content,2024-05
945,2024-02,free,paid_search,2024-02
945,2024-02,free,paid_search,2024-03
945,2024-02,free,paid_search,2024-04
946,2024-02,starter,referral,2024-02
946,2024-02,starter,referral,2024-03
946,2024-02,starter,referral,2024-04
946,2024-02,starter,referral,2024-05
946,2024-02,starter,referral,2024-06
946,2024-02,starter,referral,2024-07
946,2024-02,starter,referral,2024-08
946,2024-02,starter,referral,2024-09
946,2024-02,starter,referral,2024-10
946,2024-02,starter,referral,2024-11
946,2024-02,starter,referral,2024-12
946,2024-02,starter,referral,2025-01
946,2024-02,starter,referral,2025-02
946,2024-02,starter,referral,2025-03
947,2024-09,free,paid_search,2024-09
948,2024-02,free,paid_search,2024-02
948,2024-02,free,paid_search,2024-03
948,2024-02,free,paid_search,2024-04
949,2024-09,free,paid_search,2024-09
950,2024-03,starter,referral,2024-03
951,2024-01,free,content,2024-01
952,2024-03,pro,paid_search,2024-03
952,2024-03,pro,paid_search,2024-04
952,2024-03,pro,paid_search,2024-05
952,2024-03,pro,paid_search,2024-06
953,2024-06,pro,organic,2024-06
953,2024-06,pro,organic,2024-07
953,2024-06,pro,organic,2024-08
953,2024-06,pro,organic,2024-09
953,2024-06,pro,organic,2024-10
953,2024-06,pro,organic,2024-11
953,2024-06,pro,organic,2024-12
953,2024-06,pro,organic,2025-01
953,2024-06,pro,organic,2025-02
954,2024-04,free,paid_search,2024-04
954,2024-04,free,paid_search,2024-05
954,2024-04,free,paid_search,2024-06
954,2024-04,free,paid_search,2024-07
954,2024-04,free,paid_search,2024-08
954,2024-04,free,paid_search,2024-09
954,2024-04,free,paid_search,2024-10
954,2024-04,free,paid_search,2024-11
954,2024-04,free,paid_search,2024-12
954,2024-04,free,paid_search,2025-01
954,2024-04,free,paid_search,2025-02
955,2024-08,free,organic,2024-08
955,2024-08,free,organic,2024-09
955,2024-08,free,organic,2024-10
956,2024-06,free,organic,2024-06
956,2024-06,free,organic,2024-07
956,2024-06,free,organic,2024-08
957,2024-04,starter,organic,2024-04
957,2024-04,starter,organic,2024-05
957,2024-04,starter,organic,2024-06
957,2024-04,starter,organic,2024-07
957,2024-04,starter,organic,2024-08
957,2024-04,starter,organic,2024-09
957,2024-04,starter,organic,2024-10
957,2024-04,starter,organic,2024-11
957,2024-04,starter,organic,2024-12
957,2024-04,starter,organic,2025-01
957,2024-04,starter,organic,2025-02
957,2024-04,starter,organic,2025-03
958,2024-06,free,paid_search,2024-06
959,2024-09,free,organic,2024-09
959,2024-09,free,organic,2024-10
959,2024-09,free,organic,2024-11
959,2024-09,free,organic,2024-12
959,2024-09,free,organic,2025-01
959,2024-09,free,organic,2025-02
960,2024-04,free,organic,2024-04
960,2024-04,free,organic,2024-05
960,2024-04,free,organic,2024-06
960,2024-04,free,organic,2024-07
960,2024-04,free,organic,2024-08
960,2024-04,free,organic,2024-09
961,2024-02,enterprise,referral,2024-02
961,2024-02,enterprise,referral,2024-03
961,2024-02,enterprise,referral,2024-04
961,2024-02,enterprise,referral,2024-05
961,2024-02,enterprise,referral,2024-06
961,2024-02,enterprise,referral,2024-07
961,2024-02,enterprise,referral,2024-08
961,2024-02,enterprise,referral,2024-09
961,2024-02,enterprise,referral,2024-10
961,2024-02,enterprise,referral,2024-11
961,2024-02,enterprise,referral,2024-12
961,2024-02,enterprise,referral,2025-01
961,2024-02,enterprise,referral,2025-02
961,2024-02,enterprise,referral,2025-03
962,2024-04,free,organic,2024-04
962,2024-04,free,organic,2024-05
963,2024-08,pro,paid_search,2024-08
963,2024-08,pro,paid_search,2024-09
963,2024-08,pro,paid_search,2024-10
963,2024-08,pro,paid_search,2024-11
963,2024-08,pro,paid_search,2024-12
963,2024-08,pro,paid_search,2025-01
963,2024-08,pro,paid_search,2025-02
963,2024-08,pro,paid_search,2025-03
964,2024-02,free,content,2024-02
965,2024-09,pro,paid_search,2024-09
965,2024-09,pro,paid_search,2024-10
965,2024-09,pro,paid_search,2024-11
965,2024-09,pro,paid_search,2024-12
965,2024-09,pro,paid_search,2025-01
965,2024-09,pro,paid_search,2025-02
965,2024-09,pro,paid_search,2025-03
966,2024-06,free,organic,2024-06
966,2024-06,free,organic,2024-07
966,2024-06,free,organic,2024-08
966,2024-06,free,organic,2024-09
967,2024-06,free,organic,2024-06
967,2024-06,free,organic,2024-07
967,2024-06,free,organic,2024-08
967,2024-06,free,organic,2024-09
967,2024-06,free,organic,2024-10
968,2024-03,pro,paid_search,2024-03
968,2024-03,pro,paid_search,2024-04
968,2024-03,pro,paid_search,2024-05
968,2024-03,pro,paid_search,2024-06
968,2024-03,pro,paid_search,2024-07
968,2024-03,pro,paid_search,2024-08
969,2024-09,pro,paid_search,2024-09
969,2024-09,pro,paid_search,2024-10
969,2024-09,pro,paid_search,2024-11
969,2024-09,pro,paid_search,2024-12
969,2024-09,pro,paid_search,2025-01
969,2024-09,pro,paid_search,2025-02
969,2024-09,pro,paid_search,2025-03
970,2024-01,free,organic,2024-01
970,2024-01,free,organic,2024-02
970,2024-01,free,organic,2024-03
970,2024-01,free,organic,2024-04
970,2024-01,free,organic,2024-05
970,2024-01,free,organic,2024-06
970,2024-01,free,organic,2024-07
970,2024-01,free,organic,2024-08
970,2024-01,free,organic,2024-09
970,2024-01,free,organic,2024-10
970,2024-01,free,organic,2024-11
970,2024-01,free,organic,2024-12
970,2024-01,free,organic,2025-01
971,2024-03,free,paid_search,2024-03
972,2024-04,free,paid_search,2024-04
973,2024-05,free,organic,2024-05
974,2024-05,free,paid_search,2024-05
975,2024-02,pro,organic,2024-02
975,2024-02,pro,organic,2024-03
975,2024-02,pro,organic,2024-04
975,2024-02,pro,organic,2024-05
975,2024-02,pro,organic,2024-06
975,2024-02,pro,organic,2024-07
975,2024-02,pro,organic,2024-08
975,2024-02,pro,organic,2024-09
975,2024-02,pro,organic,2024-10
975,2024-02,pro,organic,2024-11
975,2024-02,pro,organic,2024-12
975,2024-02,pro,organic,2025-01
975,2024-02,pro,organic,2025-02
975,2024-02,pro,organic,2025-03
976,2024-03,free,organic,2024-03
976,2024-03,free,organic,2024-04
976,2024-03,free,organic,2024-05
976,2024-03,free,organic,2024-06
976,2024-03,free,organic,2024-07
976,2024-03,free,organic,2024-08
976,2024-03,free,organic,2024-09
976,2024-03,free,organic,2024-10
977,2024-01,starter,referral,2024-01
977,2024-01,starter,referral,2024-02
977,2024-01,starter,referral,2024-03
977,2024-01,starter,referral,2024-04
978,2024-06,free,organic,2024-06
979,2024-04,free,paid_search,2024-04
980,2024-06,starter,paid_search,2024-06
981,2024-06,free,organic,2024-06
981,2024-06,free,organic,2024-07
981,2024-06,free,organic,2024-08
981,2024-06,free,organic,2024-09
982,2024-07,starter,content,2024-07
982,2024-07,starter,content,2024-08
982,2024-07,starter,content,2024-09
983,2024-05,free,organic,2024-05
984,2024-06,pro,organic,2024-06
985,2024-06,starter,content,2024-06
985,2024-06,starter,content,2024-07
985,2024-06,starter,content,2024-08
985,2024-06,starter,content,2024-09
985,2024-06,starter,content,2024-10
985,2024-06,starter,content,2024-11
985,2024-06,starter,content,2024-12
985,2024-06,starter,content,2025-01
985,2024-06,starter,content,2025-02
985,2024-06,starter,content,2025-03
986,2024-06,pro,referral,2024-06
986,2024-06,pro,referral,2024-07
986,2024-06,pro,referral,2024-08
986,2024-06,pro,referral,2024-09
986,2024-06,pro,referral,2024-10
986,2024-06,pro,referral,2024-11
986,2024-06,pro,referral,2024-12
986,2024-06,pro,referral,2025-01
986,2024-06,pro,referral,2025-02
987,2024-06,free,referral,2024-06
987,2024-06,free,referral,2024-07
988,2024-03,free,organic,2024-03
988,2024-03,free,organic,2024-04
989,2024-03,free,organic,2024-03
989,2024-03,free,organic,2024-04
989,2024-03,free,organic,2024-05
990,2024-08,free,paid_search,2024-08
991,2024-04,free,organic,2024-04
991,2024-04,free,organic,2024-05
991,2024-04,free,organic,2024-06
991,2024-04,free,organic,2024-07
992,2024-05,free,organic,2024-05
993,2024-02,free,referral,2024-02
993,2024-02,free,referral,2024-03
993,2024-02,free,referral,2024-04
993,2024-02,free,referral,2024-05
993,2024-02,free,referral,2024-06
993,2024-02,free,referral,2024-07
993,2024-02,free,referral,2024-08
994,2024-04,free,organic,2024-04
994,2024-04,free,organic,2024-05
994,2024-04,free,organic,2024-06
994,2024-04,free,organic,2024-07
994,2024-04,free,organic,2024-08
995,2024-05,free,organic,2024-05
996,2024-06,free,organic,2024-06
996,2024-06,free,organic,2024-07
996,2024-06,free,organic,2024-08
996,2024-06,free,organic,2024-09
996,2024-06,free,organic,2024-10
996,2024-06,free,organic,2024-11
996,2024-06,free,organic,2024-12
996,2024-06,free,organic,2025-01
997,2024-05,free,paid_search,2024-05
998,2024-04,starter,paid_search,2024-04
999,2024-09,free,content,2024-09
999,2024-09,free,content,2024-10
999,2024-09,free,content,2024-11
1000,2024-05,free,organic,2024-05
1001,2024-08,free,organic,2024-08
1002,2024-07,starter,paid_search,2024-07
1002,2024-07,starter,paid_search,2024-08
1002,2024-07,starter,paid_search,2024-09
1002,2024-07,starter,paid_search,2024-10
1002,2024-07,starter,paid_search,2024-11
1002,2024-07,starter,paid_search,2024-12
1002,2024-07,starter,paid_search,2025-01
1002,2024-07,starter,paid_search,2025-02
1002,2024-07,starter,paid_search,2025-03
1003,2024-06,free,paid_search,2024-06
1004,2024-08,free,paid_search,2024-08
1004,2024-08,free,paid_search,2024-09
1005,2024-02,enterprise,content,2024-02
1005,2024-02,enterprise,content,2024-03
1005,2024-02,enterprise,content,2024-04
1005,2024-02,enterprise,content,2024-05
1006,2024-09,free,paid_search,2024-09
